bio_passenger_1,bio_passenger_2,bio_passenger_3,bio_passenger_4,bio_passenger_captured
-0.022423338,0.00777445,0.003362424,-0.013503541,-0.021708187
0.050594613,-0.020250777,0.060891882,0.02624635,0.063471645
0.024704659,0.012776116,-0.018009961,0.017615106,0.02875419
-0.034056325,0.008196151,-0.013817117,-0.000429236,-0.022734964
0.006875335,0.003840643,-0.029618334,-0.008190675,0.001204785
0.002970511,0.008863097,0.007667604,0.00964683,0.004383059
0.03199004,-0.019512247,0.034500111,0.011014275,0.035484817
-0.021196354,0.013844429,0.00492553,0.00242585,-0.026758378
-0.034851886,0.002366088,-0.000531025,0.001169984,-0.036217861
0.001567627,0.007899521,0.003161292,0.006848053,0.002550677
0.00173916,0.004254501,-0.011825597,0.006043419,0.00444231
0.002352144,-0.009594108,0.003595969,-0.00912426,0.00706179
-0.039877016,-0.027178649,-0.015023808,0.002004109,-0.037291553
-0.033917256,0.018882133,-0.00513425,0.003235926,-0.039286632
-0.006654904,-0.026373578,0.007320453,-0.007565747,0.000930506
-0.097468108,0.002366842,-0.032013133,-0.025577968,-0.102595441
0.002317097,0.011609485,0.001974774,0.005038472,-0.000206993
0.06333968,0.011693819,-0.011331733,-0.004278752,0.069727287
-0.000960032,0.013960601,-0.0454068,-0.011342406,-0.001912002
-0.007368556,0.002894853,0.000586499,-0.004838192,-0.008472697
0.01876531,0.008101085,-0.013157776,-0.015938384,0.025178177
-0.015546934,0.003835473,-0.031594578,-0.000581246,-0.011628184
0.031004498,0.010853681,0.07388182,0.009701937,0.040143847
-0.015472613,0.00978961,-0.018302359,-0.000719769,-0.023385866
-0.01052758,-0.016990637,0.002663598,-0.010726189,-0.011630164
-0.011076468,-0.012301011,0.016114589,-0.015057363,0.001718989
0.007764922,0.004174142,0.029987095,0.008517267,0.009454046
0.011933859,0.003939322,0.017694257,0.002769837,0.019849554
0.010087454,-0.019183662,0.014501288,-0.010009687,0.011633472
0.006015957,-0.000258611,-0.008829834,-0.010726356,-0.008713124
0.002847568,-0.002453524,0.009248423,-0.000973381,0.005389011
0.012161078,0.018665614,-0.007082381,0.001368492,0.013912351
-0.048860252,0.003653207,-0.022053942,-0.016123261,-0.047602698
-0.03702841,0.029433504,-0.007889238,-0.001423845,-0.033881743
0.044612195,0.011560392,0.020758769,0.032114431,0.040503968
0.003827291,0.006379246,0.004976372,-0.001762092,-0.001718918
0.018847888,0.001696877,0.01421226,0.014738335,0.011720097
0.026199557,0.045615952,0.004656842,0.005588164,0.014641815
0.016630063,-0.014073403,-0.004503628,0.003971885,0.013383549
0.009430598,-0.018597733,0.005162508,0.010804659,0.005472284
-0.050617475,0.027759608,-0.040520914,-0.013552346,-0.057517905
0.013720555,-0.011921725,0.028639238,-0.003828475,0.021394132
0.021915318,-0.01922475,-0.024970375,-0.015452887,0.028182417
-0.038578346,-0.018609134,-0.01548664,0.007929673,-0.032181986
0.022851251,0.006091677,0.01402007,0.005519975,0.008547337
-0.01825244,-0.012415192,0.010690008,0.016966168,-0.022291079
0.009871087,0.007358173,-0.003437081,-0.006188296,0.002629603
-0.01247084,-0.022008818,0.009212938,-0.017855257,-0.010402598
0.00331675,0.019589271,0.01373327,0.003381499,-0.0026309
-0.056579687,-0.022142492,-0.020104984,-0.009797604,-0.042028263
-0.002332134,0.028178152,-0.024452265,0.007094264,0.002412752
0.005778814,-0.00787818,0.010918681,-0.000441474,0.006028337
-0.00993064,-0.020367581,0.013915139,0.001434834,-0.004927137
-0.005928833,-0.015659126,0.034363274,0.002322317,-0.008212718
0.01662508,0.007697538,0.016985856,0.004168693,0.022348126
0.010299148,0.009842962,0.009220673,-0.003557121,0.000197936
0.016052902,-0.01389358,0.028943555,-0.005957382,0.007966467
-0.011546286,-0.013370855,0.004423402,0.011391437,-0.021905541
-0.023390641,-0.011641104,0.004604646,-0.00371954,-0.019443223
-0.000568164,-0.002131335,-0.010258612,0.005223395,-0.003490141
0.036985904,-0.00857449,0.008607491,0.009348629,0.035435654
0.030588787,0.008977772,0.002443642,0.00499085,0.022800511
-0.047553528,0.009007304,-0.013456159,-0.003067043,-0.046164364
-0.003009144,0.016987704,0.003316825,0.000755595,-0.00198398
0.004367405,-0.012569044,0.010952882,0.012589169,0.008166497
0.009669666,0.019664271,0.012852732,0.00281681,0.005365701
-0.020920791,0.01352151,-0.025924033,-0.002963824,-0.020528907
-0.020795334,-0.035777718,0.001901298,0.008505997,-0.003227995
-0.033555873,-0.009777083,-0.006390682,-0.012865127,-0.029950954
0.011362627,0.007456115,0.01993762,0.018115858,0.011392609
0.029238772,-0.000486072,-0.008355146,0.012569879,0.040373575
0.008097358,-0.006032208,0.024610216,-0.003134311,0.014787527
-0.00034028,-0.001721449,-0.009555997,-0.012890783,0.005880434
-0.013151973,-0.006458812,0.018538443,-0.002472928,0.001008906
-0.021675279,-0.008845404,-0.012533282,-0.005509716,-0.01360064
-0.010881361,0.002357401,0.040389046,0.008834772,-0.002003306
0.009709507,0.010650578,-0.028692434,-0.010450516,0.002245452
0.006754126,-0.020683108,0.038019177,0.003949817,0.009144452
-0.008791854,-0.043330565,0.01065288,0.006842531,0.007116124
-0.004451121,0.009167063,-0.008192809,-0.001022134,-0.006697434
0.002492685,0.014481921,0.019678984,0.003182665,0.00623182
0.01181673,-0.010139839,0.00524891,0.001667024,0.022330629
0.015538905,0.015822362,0.006578403,-0.000601738,0.015752891
0.030542348,-0.014415007,0.020250848,0.004568893,0.024799159
-0.061809104,-0.01851356,-0.043971784,-0.010077806,-0.05919582
0.005527203,0.012146424,0.017988261,0.007835706,0.003417097
0.023330428,-0.000350416,0.011367361,-0.000716491,0.022230266
-0.038542125,-0.008171177,-0.014112889,0.000407743,-0.035188701
0.041085567,-0.012982266,-0.008816358,-0.011883386,0.045008436
0.029461093,-0.001280583,0.013704261,0.001520196,0.024657611
0.010193177,-0.017697545,-0.031345557,0.007359433,0.014456623
0.012448467,-0.012368578,0.025274573,0.001099067,0.015269719
0.003489856,-0.024848731,-0.004169192,0.015601546,0.008027304
-0.021512482,0.019014582,-0.035916667,-0.000972886,-0.025982134
-0.011837394,0.001777534,0.02724644,0.013527874,-0.011963765
0.005286842,0.003926069,-0.003224676,0.010681157,0.009151302
-0.010768349,-0.010152115,-0.026282286,-0.017998483,-0.003230654
0.02695662,-0.010969998,0.037005831,0.010435624,0.026828529
0.038732044,-0.03220576,0.024732254,0.00555085,0.042176481
-0.022370035,0.01733157,0.00174087,0.012187184,-0.022988625
-0.021553617,-0.028235871,0.004486078,-0.006484763,-0.016768485
-0.001129023,0.001241317,0.00193624,-0.000648062,-0.002883694
0.000429526,-0.002012231,0.016515113,0.011176401,0.004078297
-0.012986595,0.004392419,-0.033916045,-0.003477998,-0.012286548
0.018053344,0.020523064,0.006812223,0.009884212,0.008542987
0.030231008,0.000869295,-0.00530884,-0.005555871,0.025947925
0.016348131,0.010694137,-0.004131572,-0.005058837,0.019850569
0.009680278,-0.010805447,0.017401585,0.008683621,0.008029407
-0.019612879,0.006761219,-0.011143135,-0.016156819,-0.025032744
0.02071524,0.000701201,0.000979475,0.003773404,0.025018129
-0.012775499,-0.009335425,-0.019680696,-0.007841819,0.00419423
-0.009040157,-0.003456259,-0.000277232,-0.010955148,-0.010035262
0.023979556,0.013339446,-0.010618499,0.01270633,0.020897005
-0.000284364,-0.002693755,0.010882542,0.014634825,0.004268039
-0.001157455,-0.020536933,0.005824193,0.008486978,-0.000478233
0.007712502,0.026492476,-0.01621446,-0.002012765,-0.002989379
0.007234605,-0.014966288,0.00260918,-0.001656017,0.011937102
0.003605361,0.010233406,-0.017326716,-0.001760505,0.002939411
-0.008770963,0.003572251,-0.005566301,0.007285965,-0.007074131
-0.02935184,0.006039174,0.001586413,0.005383446,-0.019291323
0.013509504,0.012087785,-0.004818562,0.016279859,0.011638986
-0.013347284,-0.012450175,0.008212138,0.004285352,-0.011220253
0.01142011,-0.024952751,0.026077183,-0.000758521,0.011832017
-0.025999095,-0.004973922,0.007177332,-0.010036211,-0.027937155
0.014094111,0.018037461,-0.01571996,-0.011559281,0.008380651
0.026727445,0.006549036,0.033151325,0.000167475,0.025597256
0.005625578,0.012745276,0.017605131,0.008633132,0.00649192
0.011292259,0.000955286,0.025793985,0.006971164,0.007888546
0.008409319,0.003107417,-0.014960066,-0.002495976,0.010691435
0.021608997,0.029124942,0.018850166,0.007843232,0.030849863
-0.008992567,0.003838901,0.023267305,0.007778879,-0.012944934
0.009436627,-0.002846341,0.025563169,0.004978072,0.006561311
-0.006603177,0.029233843,-0.026695171,0.008127775,-0.011095113
0.012873081,-0.033610027,-0.049701978,-0.011595074,0.01715539
0.006951866,-0.013900246,-0.009629983,0.001811005,0.009619837
-0.005077656,0.00808162,-0.029432509,-0.006148086,-0.011012837
0.004139349,0.001073463,0.018255731,-0.007445109,0.003295375
0.046674088,0.00176288,-0.005637202,0.009044806,0.054765265
-0.004965167,-0.010392608,0.037742823,0.001987345,-0.006287264
0.004278433,-0.003501664,-0.013705026,-0.014384167,0.010844381
-0.001974184,-0.009527724,0.01196128,0.01279563,0.00259748
-0.024150312,-0.008072583,-0.014802547,-0.018118368,-0.021450127
-0.011667488,-0.013602265,0.003679368,-0.008795628,-0.007160687
0.020283474,0.001779665,-0.000878448,-0.000710948,0.025938783
0.018345015,-0.025349291,0.031039674,-0.000239336,0.021474702
-0.051678065,-0.010499245,-0.051588606,-0.012586341,-0.047864478
0.035945348,0.001674221,0.016017031,0.001448425,0.036254629
-0.037022028,-0.011027437,0.017369503,-0.008677581,-0.025690341
-0.014472339,0.003118201,0.014394079,-0.007671318,-0.016550334
0.01888823,-0.000512917,0.024675189,0.000376738,0.015721548
-0.022642504,-0.009451326,-0.002516508,0.007704416,-0.026497101
0.024400732,-0.0000164,0.023398085,0.014573278,0.029320974
0.009947913,0.011302378,-0.014436129,0.007855318,0.012961892
0.017193716,-0.000462903,-0.029269325,-0.011295268,0.027018677
-0.033970553,0.02417868,-0.015971739,-0.002495625,-0.030397275
-0.015808029,0.007477108,-0.007835475,-0.000307386,-0.010806693
0.012036131,0.013588256,0.007141921,0.000203866,0.006957205
0.045066483,-0.005088556,-0.016393986,0.010889262,0.039649855
0.000169401,0.008546183,-0.019361135,-0.008018884,-0.00135622
0.05094159,0.010232043,0.015767552,0.009868156,0.046618704
0.003411403,0.005004521,0.012523418,0.00096125,0.003109082
-0.012062496,-0.010167749,-0.001497434,0.001846496,-0.016987443
0.013401438,0.001870648,0.023317916,0.001996479,0.007153469
-0.00736941,-0.001996948,-0.021938611,0.001950128,-0.004331199
0.006143727,-0.002991681,0.02414888,0.015362261,0.006890373
-0.037475232,-0.015352598,0.014635011,-0.000979471,-0.037558697
0.0078308,0.009293348,-0.008088494,0.000111117,0.008186352
0.010294512,-0.038660076,0.019109145,0.001073532,0.009552049
-0.00502468,0.005506555,-0.038537271,-0.01098106,-0.010253808
-0.043823633,0.011411618,-0.016925853,-0.011581186,-0.041156404
-0.047053799,0.038832534,-0.011862854,-0.003169523,-0.048068937
-0.033253815,-0.007545616,-0.026273511,-0.011288346,-0.032792505
-0.038515646,-0.011198116,-0.006426502,-0.01083889,-0.035854373
,,,,EMBEDDING ENDS
